process id is 1; arrival time is 0; service time is 5; num of pages is 50
  Process 25 is under service, its reference page (virtual_page:physical_page) is: (0:20), (2:46), (3:5), (1:23), (4:56), 
  Process 27 is under service, its reference page (virtual_page:physical_page) is: (0:27), (11:39), (10:43), (9:49), (16:57), (15:7), (14:47), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:30), (3:33), (1:44), (10:58), (9:12), (8:35), (13:59), (2:63), 
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (0:14), (1:38), (2:50), (3:53), (4:60), (8:62), (9:64), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:16), (2:26), (4:41), (1:65), 

= Memory Map: =
22 23 22 21 22 25 23 27 21 22 23 23 28 23 29 23 30 21 23 23 25 21 22 25 21 22 30 27 21 21 28 21 23 28 21 28 22 23 29 27 22 30 22 27 28 21 25 27 23 27 29 22 23 29 22 23 25 27 28 28 29 23 29 28 29 30 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:13 - Process Name: 25 - Exit - Size in Pages: 5 - Service Duration: 2 = 

= Time Stamp 0:13 - Process Name: 31 - Enter - Size in Pages: 5 - Service Duration: 4 = 
= Time Stamp 0:13 - Process Name: 32 - Enter - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:13
  Process 21's virtual page 0 will be evicted if needed.
  Process 21 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:17), (2:28), (6:8), (4:21), (5:24), (10:31), (9:34), (7:45), (3:29), (8:69), 
  Process 22 is under service, its reference page (virtual_page:physical_page) is: (0:0), (14:4), (13:9), (1:22), (2:25), (16:36), (15:40), (9:54), (10:2), (8:42), (6:51), (5:56), (4:71), 
  Process 23 is under service, its reference page (virtual_page:physical_page) is: (0:1), (2:6), (1:11), (15:13), (14:15), (13:18), (16:19), (4:10), (29:32), (26:37), (5:48), (28:52), (27:55), (30:61), (6:5), (3:77), (11:82), 
  Process 27 is under service, its reference page (virtual_page:physical_page) is: (0:27), (11:39), (10:43), (9:49), (16:57), (15:7), (14:47), (1:74), (6:78), (7:80), (8:83), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:30), (3:33), (1:44), (10:58), (9:12), (8:35), (13:59), (2:63), (14:75), (7:84), (5:85), 
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (0:14), (1:38), (2:50), (3:53), (4:60), (8:62), (9:64), (10:20), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:16), (2:26), (4:41), (1:65), (3:66), 
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:23), (2:67), (3:70), (4:72), (1:86), 
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:46), (15:68), (14:73), (13:76), (10:79), (9:81), (12:87), 

= Memory Map: =
22 23 22 21 22 23 23 27 21 22 23 23 28 23 29 23 30 21 23 23 29 21 22 31 21 22 30 27 21 21 28 21 23 28 21 28 22 23 29 27 22 30 22 27 28 21 32 27 23 27 29 22 23 29 22 23 22 27 28 28 29 23 29 28 29 30 30 31 32 21 31 22 31 32 27 28 32 23 27 32 27 32 23 27 28 28 31 32 . . . . . . . . . . . . 
= Time Stamp 0:14 - Process Name: 21 - Exit - Size in Pages: 11 - Service Duration: 5 = 

= Time Stamp 0:14 - Process Name: 23 - Exit - Size in Pages: 31 - Service Duration: 4 = 

= Time Stamp 0:14 - Process Name: 28 - Exit - Size in Pages: 17 - Service Duration: 3 = 

= Time Stamp 0:14 - Process Name: 30 - Exit - Size in Pages: 5 - Service Duration: 2 = 

= Time Stamp 0:14 - Process Name: 33 - Enter - Size in Pages: 17 - Service Duration: 2 = 
= Time Stamp 0:14 - Process Name: 34 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:14 - Process Name: 35 - Enter - Size in Pages: 11 - Service Duration: 5 = 
= Time Stamp 0:14 - Process Name: 36 - Enter - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:14
  Process 22's virtual page 0 will be evicted if needed.
  Process 22 is under service, its reference page (virtual_page:physical_page) is: (0:0), (14:4), (13:9), (1:22), (2:25), (16:36), (15:40), (9:54), (10:2), (8:42), (6:51), (5:56), (4:71), (3:13), 
  Process 27 is under service, its reference page (virtual_page:physical_page) is: (0:27), (11:39), (10:43), (9:49), (16:57), (15:7), (14:47), (1:74), (6:78), (7:80), (8:83), (3:21), (13:33), 
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (0:14), (1:38), (2:50), (3:53), (4:60), (8:62), (9:64), (10:20), 
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:23), (2:67), (3:70), (4:72), (1:86), 
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:46), (15:68), (14:73), (13:76), (10:79), (9:81), (12:87), (16:24), (11:29), 
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:1), (9:8), (10:15), (16:17), (15:31), (4:34), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:11), (16:16), (15:18), (14:26), (13:30), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:12), (9:19), 
  Process 36 is under service, its reference page (virtual_page:physical_page) is: (0:6), (5:10), (4:28), (6:32), 

= Memory Map: =
22 33 22 34 22 35 36 27 33 22 36 34 35 22 29 33 34 33 34 35 29 27 22 31 32 22 34 27 36 32 34 33 36 27 33 . 22 . 29 27 22 . 22 27 . . 32 27 . 27 29 22 . 29 22 . 22 27 . . 29 . 29 . 29 . . 31 32 . 31 22 31 32 27 . 32 . 27 32 27 32 . 27 . . 31 32 . . . . . . . . . . . . 
= Time Stamp 0:15 - Process Name: 22 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:15 - Process Name: 27 - Exit - Size in Pages: 17 - Service Duration: 4 = 

= Time Stamp 0:15 - Process Name: 29 - Exit - Size in Pages: 11 - Service Duration: 3 = 


= Time Stamp 0:15
  Process 31's virtual page 0 will be evicted if needed.
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:23), (2:67), (3:70), (4:72), (1:86), 
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:46), (15:68), (14:73), (13:76), (10:79), (9:81), (12:87), (16:24), (11:29), 
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:1), (9:8), (10:15), (16:17), (15:31), (4:34), (1:0), (14:21), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:11), (16:16), (15:18), (14:26), (13:30), (8:4), (7:9), (2:25), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:12), (9:19), (2:13), (4:14), (6:20), 
  Process 36 is under service, its reference page (virtual_page:physical_page) is: (0:6), (5:10), (4:28), (6:32), (7:2), (8:7), (3:22), (2:27), 

= Memory Map: =
33 33 36 34 34 35 36 36 33 34 36 34 35 35 35 33 34 33 34 35 35 33 36 31 32 34 34 36 36 32 34 33 36 . 33 . . . . . . . . . . . 32 . . . . . . . . . . . . . . . . . . . . 31 32 . 31 . 31 32 . . 32 . . 32 . 32 . . . . 31 32 . . . . . . . . . . . . 
= Time Stamp 0:16 - Process Name: 33 - Exit - Size in Pages: 17 - Service Duration: 2 = 

= Time Stamp 0:16 - Process Name: 37 - Enter - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:16
  Process 31's virtual page 0 will be evicted if needed.
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:23), (2:67), (3:70), (4:72), (1:86), 
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:46), (15:68), (14:73), (13:76), (10:79), (9:81), (12:87), (16:24), (11:29), (8:21), (7:33), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:11), (16:16), (15:18), (14:26), (13:30), (8:4), (7:9), (2:25), (3:1), (9:36), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:12), (9:19), (2:13), (4:14), (6:20), (10:37), 
  Process 36 is under service, its reference page (virtual_page:physical_page) is: (0:6), (5:10), (4:28), (6:32), (7:2), (8:7), (3:22), (2:27), (1:8), 
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:15), (8:17), (13:31), (15:34), (16:35), 

= Memory Map: =
37 34 36 34 34 35 36 36 36 34 36 34 35 35 35 37 34 37 34 35 35 32 36 31 32 34 34 36 36 32 34 37 36 32 37 37 34 35 . . . . . . . . 32 . . . . . . . . . . . . . . . . . . . . 31 32 . 31 . 31 32 . . 32 . . 32 . 32 . . . . 31 32 . . . . . . . . . . . . 
= Time Stamp 0:17 - Process Name: 31 - Exit - Size in Pages: 5 - Service Duration: 4 = 

= Time Stamp 0:17 - Process Name: 36 - Exit - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:17 - Process Name: 38 - Enter - Size in Pages: 31 - Service Duration: 2 = 
= Time Stamp 0:17 - Process Name: 39 - Enter - Size in Pages: 31 - Service Duration: 2 = 

= Time Stamp 0:17
  Process 32's virtual page 0 will be evicted if needed.
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:46), (15:68), (14:73), (13:76), (10:79), (9:81), (12:87), (16:24), (11:29), (8:21), (7:33), (1:10), (2:32), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:11), (16:16), (15:18), (14:26), (13:30), (8:4), (7:9), (2:25), (3:1), (9:36), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:12), (9:19), (2:13), (4:14), (6:20), (10:37), 
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:15), (8:17), (13:31), (15:34), (16:35), (14:7), (2:22), (7:38), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:2), (19:8), (20:23), (16:40), 
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:6), (22:27), (16:28), (15:39), (14:41), 

= Memory Map: =
37 34 38 34 34 35 39 37 38 34 32 34 35 35 35 37 34 37 34 35 35 32 37 38 32 34 34 39 39 32 34 37 32 32 37 37 34 35 37 39 38 39 . . . . 32 . . . . . . . . . . . . . . . . . . . . . 32 . . . . 32 . . 32 . . 32 . 32 . . . . . 32 . . . . . . . . . . . . 
= Time Stamp 0:18 - Process Name: 32 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:18 - Process Name: 40 - Enter - Size in Pages: 11 - Service Duration: 2 = 
= Time Stamp 0:18 - Process Name: 41 - Enter - Size in Pages: 31 - Service Duration: 2 = 

= Time Stamp 0:18
  Process 34's virtual page 0 will be evicted if needed.
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:11), (16:16), (15:18), (14:26), (13:30), (8:4), (7:9), (2:25), (3:1), (9:36), (11:46), (10:50), (12:58), (5:61), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:12), (9:19), (2:13), (4:14), (6:20), (10:37), (7:10), 
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:15), (8:17), (13:31), (15:34), (16:35), (14:7), (2:22), (7:38), (6:47), (4:51), (5:59), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:2), (19:8), (20:23), (16:40), (18:21), (2:44), (3:48), (11:55), 
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:6), (22:27), (16:28), (15:39), (14:41), (9:24), (10:33), (12:52), (1:62), 
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:29), (10:42), (8:49), (9:53), (5:56), (1:63), 
  Process 41 is under service, its reference page (virtual_page:physical_page) is: (0:32), (19:43), (18:45), (13:54), (14:57), (1:60), 

= Memory Map: =
37 34 38 34 34 35 39 37 38 34 35 34 35 35 35 37 34 37 34 35 35 38 37 38 39 34 34 39 39 40 34 37 41 39 37 37 34 35 37 39 38 39 40 41 38 41 34 37 38 40 34 37 39 40 41 38 40 41 34 37 41 34 39 40 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:19 - Process Name: 34 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:19 - Process Name: 35 - Exit - Size in Pages: 11 - Service Duration: 5 = 

= Time Stamp 0:19 - Process Name: 38 - Exit - Size in Pages: 31 - Service Duration: 2 = 

= Time Stamp 0:19 - Process Name: 39 - Exit - Size in Pages: 31 - Service Duration: 2 = 

= Time Stamp 0:19 - Process Name: 42 - Enter - Size in Pages: 11 - Service Duration: 1 = 

= Time Stamp 0:19
  Process 37's virtual page 0 will be evicted if needed.
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:15), (8:17), (13:31), (15:34), (16:35), (14:7), (2:22), (7:38), (6:47), (4:51), (5:59), 
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:29), (10:42), (8:49), (9:53), (5:56), (1:63), (2:8), (6:9), 
  Process 41 is under service, its reference page (virtual_page:physical_page) is: (0:32), (19:43), (18:45), (13:54), (14:57), (1:60), (2:1), 
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:3), (10:4), (9:5), (8:6), (7:10), 

= Memory Map: =
37 41 42 42 42 42 42 37 40 40 42 . . . . 37 . 37 . . . . 37 . . . . . . 40 . 37 41 . 37 37 . . 37 . . . 40 41 . 41 . 37 . 40 . 37 . 40 41 . 40 41 . 37 41 . . 40 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:20 - Process Name: 40 - Exit - Size in Pages: 11 - Service Duration: 2 = 

= Time Stamp 0:20 - Process Name: 41 - Exit - Size in Pages: 31 - Service Duration: 2 = 

= Time Stamp 0:20 - Process Name: 42 - Exit - Size in Pages: 11 - Service Duration: 1 = 

= Time Stamp 0:20 - Process Name: 43 - Enter - Size in Pages: 17 - Service Duration: 1 = 
= Time Stamp 0:20 - Process Name: 44 - Enter - Size in Pages: 17 - Service Duration: 3 = 
= Time Stamp 0:20 - Process Name: 45 - Enter - Size in Pages: 11 - Service Duration: 4 = 

= Time Stamp 0:20
  Process 37's virtual page 0 will be evicted if needed.
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:15), (8:17), (13:31), (15:34), (16:35), (14:7), (2:22), (7:38), (6:47), (4:51), (5:59), 
  Process 43 is under service, its reference page (virtual_page:physical_page) is: (0:1), (13:11), (12:14), (6:18), (15:19), (14:21), 
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:2), (12:4), (11:8), (16:10), (15:12), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:5), (6:6), (7:9), (9:13), (8:16), (2:20), (3:23), 

= Memory Map: =
37 43 44 45 44 45 45 37 44 45 44 43 44 45 43 37 45 37 43 43 45 43 37 45 . . . . . . . 37 . . 37 37 . . 37 . . . . . . . . 37 . . . 37 . . . . . . . 37 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:21 - Process Name: 37 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:21 - Process Name: 43 - Exit - Size in Pages: 17 - Service Duration: 1 = 

= Time Stamp 0:21 - Process Name: 46 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:21 - Process Name: 47 - Enter - Size in Pages: 17 - Service Duration: 2 = 
= Time Stamp 0:21 - Process Name: 48 - Enter - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:21
  Process 44's virtual page 0 will be evicted if needed.
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:2), (12:4), (11:8), (16:10), (15:12), (14:14), (3:27), (8:31), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:5), (6:6), (7:9), (9:13), (8:16), (2:20), (3:23), (4:0), (10:19), 
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:1), (7:15), (6:21), (4:24), (16:28), 
  Process 47 is under service, its reference page (virtual_page:physical_page) is: (0:7), (1:17), (2:29), (3:30), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:11), (1:18), (4:22), (3:25), (2:26), 

= Memory Map: =
45 46 44 45 44 45 45 47 44 45 44 48 44 45 44 46 45 47 48 45 45 46 48 45 46 48 48 44 46 47 47 44 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:22 - Process Name: 49 - Enter - Size in Pages: 31 - Service Duration: 3 = 
= Time Stamp 0:22 - Process Name: 50 - Enter - Size in Pages: 31 - Service Duration: 1 = 

= Time Stamp 0:22
  Process 44's virtual page 0 will be evicted if needed.
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:2), (12:4), (11:8), (16:10), (15:12), (14:14), (3:27), (8:31), (7:32), (6:35), (2:41), (1:45), (4:50), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:5), (6:6), (7:9), (9:13), (8:16), (2:20), (3:23), (4:0), (10:19), 
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:1), (7:15), (6:21), (4:24), (16:28), (15:42), (14:48), (13:52), 
  Process 47 is under service, its reference page (virtual_page:physical_page) is: (0:7), (1:17), (2:29), (3:30), (15:36), (8:38), (16:43), (10:46), (9:53), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:11), (1:18), (4:22), (3:25), (2:26), 
  Process 49 is under service, its reference page (virtual_page:physical_page) is: (0:33), (1:37), (2:39), (3:44), (15:47), (16:49), (17:51), (18:54), 
  Process 50 is under service, its reference page (virtual_page:physical_page) is: (0:34), (1:40), 

= Memory Map: =
45 46 44 45 44 45 45 47 44 45 44 48 44 45 44 46 45 47 48 45 45 46 48 45 46 48 48 44 46 47 47 44 44 49 50 44 47 49 47 49 50 44 46 47 49 44 47 49 46 49 44 49 46 47 49 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:23 - Process Name: 44 - Exit - Size in Pages: 17 - Service Duration: 3 = 

= Time Stamp 0:23 - Process Name: 47 - Exit - Size in Pages: 17 - Service Duration: 2 = 

= Time Stamp 0:23 - Process Name: 50 - Exit - Size in Pages: 31 - Service Duration: 1 = 

= Time Stamp 0:23 - Process Name: 51 - Enter - Size in Pages: 31 - Service Duration: 4 = 
= Time Stamp 0:23 - Process Name: 52 - Enter - Size in Pages: 31 - Service Duration: 3 = 
= Time Stamp 0:23 - Process Name: 53 - Enter - Size in Pages: 11 - Service Duration: 4 = 

= Time Stamp 0:23
  Process 45's virtual page 0 will be evicted if needed.
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:5), (6:6), (7:9), (9:13), (8:16), (2:20), (3:23), (4:0), (10:19), 
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:1), (7:15), (6:21), (4:24), (16:28), (15:42), (14:48), (13:52), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:11), (1:18), (4:22), (3:25), (2:26), 
  Process 49 is under service, its reference page (virtual_page:physical_page) is: (0:33), (1:37), (2:39), (3:44), (15:47), (16:49), (17:51), (18:54), (4:36), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:2), (23:8), (30:12), (25:27), (29:34), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:4), (25:10), (30:14), (29:30), (28:32), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:7), (4:17), (3:29), (2:31), (5:35), 

= Memory Map: =
45 46 51 45 52 45 45 53 51 45 52 48 51 45 52 46 45 53 48 45 45 46 48 45 46 48 48 51 46 53 52 53 52 49 51 53 49 49 . 49 . . 46 . 49 . . 49 46 49 . 49 46 . 49 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:24 - Process Name: 45 - Exit - Size in Pages: 11 - Service Duration: 4 = 

= Time Stamp 0:24 - Process Name: 48 - Exit - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:24 - Process Name: 54 - Enter - Size in Pages: 5 - Service Duration: 2 = 
= Time Stamp 0:24 - Process Name: 55 - Enter - Size in Pages: 17 - Service Duration: 1 = 

= Time Stamp 0:24
  Process 46's virtual page 0 will be evicted if needed.
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:1), (7:15), (6:21), (4:24), (16:28), (15:42), (14:48), (13:52), 
  Process 49 is under service, its reference page (virtual_page:physical_page) is: (0:33), (1:37), (2:39), (3:44), (15:47), (16:49), (17:51), (18:54), (4:36), (5:46), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:2), (23:8), (30:12), (25:27), (29:34), (5:26), (6:40), (15:50), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:4), (25:10), (30:14), (29:30), (28:32), (1:0), (2:6), (3:18), (4:23), (8:41), (7:45), (13:53), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:7), (4:17), (3:29), (2:31), (5:35), (10:19), (9:38), (8:43), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:3), (3:9), (4:13), (1:20), (2:25), 
  Process 55 is under service, its reference page (virtual_page:physical_page) is: (0:5), (11:11), (12:16), (13:22), 

= Memory Map: =
52 46 51 54 52 55 52 53 51 54 52 55 51 54 52 46 55 53 52 53 54 46 55 52 46 54 51 51 46 53 52 53 52 49 51 53 49 49 53 49 51 52 46 53 49 52 49 49 46 49 51 49 46 52 49 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:25 - Process Name: 49 - Exit - Size in Pages: 31 - Service Duration: 3 = 

= Time Stamp 0:25 - Process Name: 55 - Exit - Size in Pages: 17 - Service Duration: 1 = 

= Time Stamp 0:25 - Process Name: 56 - Enter - Size in Pages: 11 - Service Duration: 2 = 
= Time Stamp 0:25 - Process Name: 57 - Enter - Size in Pages: 11 - Service Duration: 1 = 
= Time Stamp 0:25 - Process Name: 58 - Enter - Size in Pages: 31 - Service Duration: 5 = 
= Time Stamp 0:25 - Process Name: 59 - Enter - Size in Pages: 11 - Service Duration: 4 = 
= Time Stamp 0:25 - Process Name: 60 - Enter - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:25
  Process 46's virtual page 0 will be evicted if needed.
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:1), (7:15), (6:21), (4:24), (16:28), (15:42), (14:48), (13:52), (2:36), (1:56), (12:72), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:2), (23:8), (30:12), (25:27), (29:34), (5:26), (6:40), (15:50), (1:57), (2:61), (14:62), (12:73), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:4), (25:10), (30:14), (29:30), (28:32), (1:0), (2:6), (3:18), (4:23), (8:41), (7:45), (13:53), (22:37), (27:63), (26:69), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:7), (4:17), (3:29), (2:31), (5:35), (10:19), (9:38), (8:43), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:3), (3:9), (4:13), (1:20), (2:25), 
  Process 56 is under service, its reference page (virtual_page:physical_page) is: (0:5), (2:39), (5:51), (4:58), (6:64), (1:74), 
  Process 57 is under service, its reference page (virtual_page:physical_page) is: (0:11), (10:44), (1:54), (2:59), (6:65), (9:75), 
  Process 58 is under service, its reference page (virtual_page:physical_page) is: (0:16), (24:46), (25:55), (23:66), (30:71), (29:76), 
  Process 59 is under service, its reference page (virtual_page:physical_page) is: (0:22), (4:47), (3:60), (9:67), (10:70), 
  Process 60 is under service, its reference page (virtual_page:physical_page) is: (0:33), (1:49), (12:68), 

= Memory Map: =
52 46 51 54 52 56 52 53 51 54 52 57 51 54 52 46 58 53 52 53 54 46 59 52 46 54 51 51 46 53 52 53 52 60 51 53 46 52 53 56 51 52 46 53 57 52 58 59 46 60 51 56 46 52 57 58 46 51 56 57 59 51 51 52 56 57 58 59 60 52 59 58 46 51 56 57 58 . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:26 - Process Name: 46 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:26 - Process Name: 52 - Exit - Size in Pages: 31 - Service Duration: 3 = 

= Time Stamp 0:26 - Process Name: 54 - Exit - Size in Pages: 5 - Service Duration: 2 = 

= Time Stamp 0:26 - Process Name: 57 - Exit - Size in Pages: 11 - Service Duration: 1 = 

= Time Stamp 0:26 - Process Name: 61 - Enter - Size in Pages: 17 - Service Duration: 2 = 
= Time Stamp 0:26 - Process Name: 62 - Enter - Size in Pages: 17 - Service Duration: 2 = 
= Time Stamp 0:26 - Process Name: 63 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:26 - Process Name: 64 - Enter - Size in Pages: 31 - Service Duration: 3 = 

= Time Stamp 0:26
  Process 51's virtual page 0 will be evicted if needed.
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:2), (23:8), (30:12), (25:27), (29:34), (5:26), (6:40), (15:50), (1:57), (2:61), (14:62), (12:73), (19:9), (11:25), (10:41), (26:52), (27:63), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:7), (4:17), (3:29), (2:31), (5:35), (10:19), (9:38), (8:43), 
  Process 56 is under service, its reference page (virtual_page:physical_page) is: (0:5), (2:39), (5:51), (4:58), (6:64), (1:74), (3:28), (10:65), 
  Process 58 is under service, its reference page (virtual_page:physical_page) is: (0:16), (24:46), (25:55), (23:66), (30:71), (29:76), (10:21), (1:42), (3:53), (4:69), 
  Process 59 is under service, its reference page (virtual_page:physical_page) is: (0:22), (4:47), (3:60), (9:67), (10:70), 
  Process 60 is under service, its reference page (virtual_page:physical_page) is: (0:33), (1:49), (12:68), (13:0), (30:10), (2:30), (24:44), (23:72), 
  Process 61 is under service, its reference page (virtual_page:physical_page) is: (0:1), (7:11), (6:18), (5:23), (1:45), 
  Process 62 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:13), (16:36), (15:48), (5:54), 
  Process 63 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:14), (2:56), (10:75), 
  Process 64 is under service, its reference page (virtual_page:physical_page) is: (0:6), (7:15), (6:20), (5:24), (18:32), (17:37), (16:59), (30:77), 

= Memory Map: =
60 61 51 62 63 56 64 53 51 51 60 61 51 62 63 64 58 53 61 53 64 58 59 61 64 51 51 51 56 53 60 53 64 60 51 53 62 64 53 56 51 51 58 53 60 61 58 59 62 60 51 56 51 58 62 58 63 51 56 64 59 51 51 51 56 56 58 59 60 58 59 58 60 51 56 63 58 64 . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:27 - Process Name: 51 - Exit - Size in Pages: 31 - Service Duration: 4 = 

= Time Stamp 0:27 - Process Name: 53 - Exit - Size in Pages: 11 - Service Duration: 4 = 

= Time Stamp 0:27 - Process Name: 56 - Exit - Size in Pages: 11 - Service Duration: 2 = 

= Time Stamp 0:27 - Process Name: 65 - Enter - Size in Pages: 17 - Service Duration: 2 = 

= Time Stamp 0:27
  Process 58's virtual page 0 will be evicted if needed.
  Process 58 is under service, its reference page (virtual_page:physical_page) is: (0:16), (24:46), (25:55), (23:66), (30:71), (29:76), (10:21), (1:42), (3:53), (4:69), (5:57), 
  Process 59 is under service, its reference page (virtual_page:physical_page) is: (0:22), (4:47), (3:60), (9:67), (10:70), (7:27), (6:31), (1:50), (8:51), 
  Process 60 is under service, its reference page (virtual_page:physical_page) is: (0:33), (1:49), (12:68), (13:0), (30:10), (2:30), (24:44), (23:72), (25:2), (29:28), (28:34), 
