process id is 1; arrival time is 0; service time is 1; num of pages is 10
27 25 22 23 24 28 19 22 29 23 24 30 24 23 23 29 22 23 23 27 19 23 22 19 28 22 25 23 29 27 30 24 27 23 25 23 23 23 27 27 22 23 24 25 27 28 27 22 23 . 19 . 27 . . . . . . . 19 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:15 - Process Name: 22 - Exit - Size in Pages: 17 - Service Duration: 3 = 


= Time Stamp 0:15
  Process 19's virtual page 0 will be evicted if needed.
  Process 19 is under service, its reference page (virtual_page:physical_page) is: (0:6), (1:50), (4:60), (3:20), (2:23), 
  Process 23 is under service, its reference page (virtual_page:physical_page) is: (0:3), (11:9), (10:13), (6:14), (4:18), (3:21), (2:27), (1:33), (13:37), (12:41), (30:17), (24:35), (25:36), (29:48), (26:2), (18:25), (27:51), 
  Process 24 is under service, its reference page (virtual_page:physical_page) is: (0:4), (3:10), (1:12), (4:42), (2:31), 
  Process 25 is under service, its reference page (virtual_page:physical_page) is: (0:1), (3:26), (1:34), (2:43), 
  Process 27 is under service, its reference page (virtual_page:physical_page) is: (0:19), (7:29), (16:32), (11:39), (12:44), (1:46), (2:52), (3:0), (4:38), (5:7), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:24), (2:45), (13:40), (16:47), (14:53), 
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (0:8), (9:15), (10:28), (8:16), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:11), (1:30), (2:22), (3:49), (4:54), 

= Memory Map: =
27 25 23 23 24 28 19 27 29 23 24 30 24 23 23 29 29 23 23 27 19 23 30 19 28 23 25 23 29 27 30 24 27 23 25 23 23 23 27 27 28 23 24 25 27 28 27 28 23 30 19 23 27 28 30 . . . . . 19 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:16 - Process Name: 19 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:16 - Process Name: 27 - Exit - Size in Pages: 17 - Service Duration: 3 = 

= Time Stamp 0:16 - Process Name: 31 - Enter - Size in Pages: 5 - Service Duration: 1 = 

= Time Stamp 0:16
  Process 23's virtual page 0 will be evicted if needed.
  Process 23 is under service, its reference page (virtual_page:physical_page) is: (0:3), (11:9), (10:13), (6:14), (4:18), (3:21), (2:27), (1:33), (13:37), (12:41), (30:17), (24:35), (25:36), (29:48), (26:2), (18:25), (27:51), (28:0), (23:19), (22:29), (21:38), 
  Process 24 is under service, its reference page (virtual_page:physical_page) is: (0:4), (3:10), (1:12), (4:42), (2:31), 
  Process 25 is under service, its reference page (virtual_page:physical_page) is: (0:1), (3:26), (1:34), (2:43), (4:20), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:24), (2:45), (13:40), (16:47), (14:53), (15:39), (7:46), (8:55), 
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (0:8), (9:15), (10:28), (8:16), (3:6), (2:23), (1:32), (4:50), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:11), (1:30), (2:22), (3:49), (4:54), 
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:7), (1:44), (2:52), (3:56), 

= Memory Map: =
23 25 23 23 24 28 29 31 29 23 24 30 24 23 23 29 29 23 23 23 25 23 30 29 28 23 25 23 29 23 30 24 29 23 25 23 23 23 23 28 28 23 24 25 31 28 28 28 23 30 29 23 31 28 30 28 31 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:17 - Process Name: 23 - Exit - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:17 - Process Name: 24 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:17 - Process Name: 29 - Exit - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:17 - Process Name: 31 - Exit - Size in Pages: 5 - Service Duration: 1 = 

= Time Stamp 0:17 - Process Name: 32 - Enter - Size in Pages: 17 - Service Duration: 1 = 
= Time Stamp 0:17 - Process Name: 33 - Enter - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:17
  Process 25's virtual page 0 will be evicted if needed.
  Process 25 is under service, its reference page (virtual_page:physical_page) is: (0:1), (3:26), (1:34), (2:43), (4:20), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:24), (2:45), (13:40), (16:47), (14:53), (15:39), (7:46), (8:55), (11:9), (3:16), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:11), (1:30), (2:22), (3:49), (4:54), 
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:3), (9:7), (8:10), (10:12), 
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:4), (2:6), (3:8), (27:13), (26:14), (30:15), (29:17), 

= Memory Map: =
32 25 33 32 33 28 33 32 33 28 32 30 32 33 33 33 28 33 . . 25 . 30 . 28 . 25 . . . 30 . . . 25 . . . . 28 28 . . 25 . 28 28 28 . 30 . . . 28 30 28 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:18 - Process Name: 25 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:18 - Process Name: 32 - Exit - Size in Pages: 17 - Service Duration: 1 = 

= Time Stamp 0:18 - Process Name: 34 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:18 - Process Name: 35 - Enter - Size in Pages: 31 - Service Duration: 5 = 
= Time Stamp 0:18 - Process Name: 36 - Enter - Size in Pages: 31 - Service Duration: 1 = 
= Time Stamp 0:18 - Process Name: 37 - Enter - Size in Pages: 31 - Service Duration: 3 = 
= Time Stamp 0:18 - Process Name: 38 - Enter - Size in Pages: 11 - Service Duration: 4 = 
= Time Stamp 0:18 - Process Name: 39 - Enter - Size in Pages: 5 - Service Duration: 2 = 
= Time Stamp 0:18 - Process Name: 40 - Enter - Size in Pages: 17 - Service Duration: 2 = 

= Time Stamp 0:18
  Process 28's virtual page 0 will be evicted if needed.
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:24), (2:45), (13:40), (16:47), (14:53), (15:39), (7:46), (8:55), (11:9), (3:16), (4:23), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:11), (1:30), (2:22), (3:49), (4:54), 
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:4), (2:6), (3:8), (27:13), (26:14), (30:15), (29:17), (25:25), (24:31), (16:61), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:26), (13:32), (16:35), (15:51), (14:56), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:42), (27:59), 
  Process 36 is under service, its reference page (virtual_page:physical_page) is: (0:3), (21:19), (1:57), 
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:7), (1:27), (5:36), (4:43), (3:52), (2:58), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:10), (2:20), (1:33), (10:37), (9:44), 
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:12), (1:28), (2:34), (3:38), (4:48), 
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:18), (9:21), (8:29), (10:41), (11:50), (2:60), (1:62), 

= Memory Map: =
34 35 33 36 33 28 33 37 33 28 38 30 39 33 33 33 28 33 40 36 38 40 30 28 28 33 34 37 39 40 30 33 34 38 39 34 37 38 39 28 28 40 35 37 38 28 28 28 39 30 40 34 37 28 30 28 34 36 37 35 40 33 40 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:19 - Process Name: 28 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:19 - Process Name: 30 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:19 - Process Name: 36 - Exit - Size in Pages: 31 - Service Duration: 1 = 

= Time Stamp 0:19 - Process Name: 41 - Enter - Size in Pages: 31 - Service Duration: 1 = 

= Time Stamp 0:19
  Process 33's virtual page 0 will be evicted if needed.
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:4), (2:6), (3:8), (27:13), (26:14), (30:15), (29:17), (25:25), (24:31), (16:61), (15:3), (14:19), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:26), (13:32), (16:35), (15:51), (14:56), (6:55), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:42), (27:59), (29:11), (28:24), (30:40), 
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:7), (1:27), (5:36), (4:43), (3:52), (2:58), (22:22), (9:39), (10:45), (8:53), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:10), (2:20), (1:33), (10:37), (9:44), (6:16), (4:46), 
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:12), (1:28), (2:34), (3:38), (4:48), 
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:18), (9:21), (8:29), (10:41), (11:50), (2:60), (1:62), (16:5), (15:30), (14:54), 
  Process 41 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:23), (2:47), (3:49), 

= Memory Map: =
34 35 33 33 33 40 33 37 33 41 38 35 39 33 33 33 38 33 40 33 38 40 37 41 35 33 34 37 39 40 40 33 34 38 39 34 37 38 39 37 35 40 35 37 38 37 38 41 39 41 40 34 37 37 40 34 34 . 37 35 40 33 40 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:20 - Process Name: 39 - Exit - Size in Pages: 5 - Service Duration: 2 = 

= Time Stamp 0:20 - Process Name: 40 - Exit - Size in Pages: 17 - Service Duration: 2 = 

= Time Stamp 0:20 - Process Name: 41 - Exit - Size in Pages: 31 - Service Duration: 1 = 

= Time Stamp 0:20 - Process Name: 42 - Enter - Size in Pages: 11 - Service Duration: 5 = 

= Time Stamp 0:20
  Process 33's virtual page 0 will be evicted if needed.
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:4), (2:6), (3:8), (27:13), (26:14), (30:15), (29:17), (25:25), (24:31), (16:61), (15:3), (14:19), (4:34), (11:48), (12:60), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:26), (13:32), (16:35), (15:51), (14:56), (6:55), (7:5), (2:38), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:42), (27:59), (29:11), (28:24), (30:40), (8:29), (22:41), 
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:7), (1:27), (5:36), (4:43), (3:52), (2:58), (22:22), (9:39), (10:45), (8:53), (18:9), (17:18), (16:21), (20:47), (30:49), (29:50), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:10), (2:20), (1:33), (10:37), (9:44), (6:16), (4:46), (3:23), (5:54), 
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:12), (7:28), (6:30), (10:57), (9:62), 

= Memory Map: =
34 35 33 33 33 34 33 37 33 37 38 35 42 33 33 33 38 33 37 33 38 37 37 38 35 33 34 37 42 35 42 33 34 38 33 34 37 38 34 37 35 35 35 37 38 37 38 37 33 37 37 34 37 37 38 34 34 42 37 35 33 33 42 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:21 - Process Name: 37 - Exit - Size in Pages: 31 - Service Duration: 3 = 

= Time Stamp 0:21 - Process Name: 43 - Enter - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:21
  Process 33's virtual page 0 will be evicted if needed.
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:4), (2:6), (3:8), (27:13), (26:14), (30:15), (29:17), (25:25), (24:31), (16:61), (15:3), (14:19), (4:34), (11:48), (12:60), (7:49), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:26), (13:32), (16:35), (15:51), (14:56), (6:55), (7:5), (2:38), (4:21), (3:27), (5:45), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:42), (27:59), (29:11), (28:24), (30:40), (8:29), (22:41), (21:7), (15:36), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:10), (2:20), (1:33), (10:37), (9:44), (6:16), (4:46), (3:23), (5:54), 
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:12), (7:28), (6:30), (10:57), (9:62), (8:9), (1:58), 
  Process 43 is under service, its reference page (virtual_page:physical_page) is: (0:18), (1:22), (2:39), (8:43), (9:47), (10:50), (12:52), (5:53), 

= Memory Map: =
34 35 33 33 33 34 33 35 33 42 38 35 42 33 33 33 38 33 43 33 38 34 43 38 35 33 34 34 42 35 42 33 34 38 33 34 35 38 34 43 35 35 35 43 38 34 38 43 33 33 43 34 43 43 38 34 34 42 42 35 33 33 42 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:22 - Process Name: 33 - Exit - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:22 - Process Name: 38 - Exit - Size in Pages: 11 - Service Duration: 4 = 

= Time Stamp 0:22 - Process Name: 44 - Enter - Size in Pages: 11 - Service Duration: 3 = 
= Time Stamp 0:22 - Process Name: 45 - Enter - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:22
  Process 34's virtual page 0 will be evicted if needed.
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:26), (13:32), (16:35), (15:51), (14:56), (6:55), (7:5), (2:38), (4:21), (3:27), (5:45), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:42), (27:59), (29:11), (28:24), (30:40), (8:29), (22:41), (21:7), (15:36), (17:13), 
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:12), (7:28), (6:30), (10:57), (9:62), (8:9), (1:58), (2:2), 
  Process 43 is under service, its reference page (virtual_page:physical_page) is: (0:18), (1:22), (2:39), (8:43), (9:47), (10:50), (12:52), (5:53), (3:6), 
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:8), (7:14), (4:16), (5:19), (6:23), (9:25), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:10), (7:15), (10:17), (9:20), 

= Memory Map: =
34 35 42 44 45 34 43 35 44 42 45 35 42 35 44 45 44 45 43 44 45 34 43 44 35 44 34 34 42 35 42 . 34 . . 34 35 . 34 43 35 35 35 43 . 34 . 43 . . 43 34 43 43 . 34 34 42 42 35 . . 42 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:23 - Process Name: 34 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:23 - Process Name: 35 - Exit - Size in Pages: 31 - Service Duration: 5 = 


= Time Stamp 0:23
  Process 42's virtual page 0 will be evicted if needed.
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:12), (7:28), (6:30), (10:57), (9:62), (8:9), (1:58), (2:2), 
  Process 43 is under service, its reference page (virtual_page:physical_page) is: (0:18), (1:22), (2:39), (8:43), (9:47), (10:50), (12:52), (5:53), (3:6), (6:1), (11:5), (13:7), 
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:8), (7:14), (4:16), (5:19), (6:23), (9:25), (10:0), (8:11), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:10), (7:15), (10:17), (9:20), 

= Memory Map: =
44 43 42 44 45 43 43 43 44 42 45 44 42 . 44 45 44 45 43 44 45 . 43 44 . 44 . . 42 . 42 . . . . . . . . 43 . . . 43 . . . 43 . . 43 . 43 43 . . . 42 42 . . . 42 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:24 - Process Name: 46 - Enter - Size in Pages: 11 - Service Duration: 3 = 
= Time Stamp 0:24 - Process Name: 47 - Enter - Size in Pages: 5 - Service Duration: 3 = 
= Time Stamp 0:24 - Process Name: 48 - Enter - Size in Pages: 11 - Service Duration: 3 = 
= Time Stamp 0:24 - Process Name: 49 - Enter - Size in Pages: 31 - Service Duration: 1 = 

= Time Stamp 0:24
  Process 42's virtual page 0 will be evicted if needed.
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:12), (7:28), (6:30), (10:57), (9:62), (8:9), (1:58), (2:2), (5:33), 
  Process 43 is under service, its reference page (virtual_page:physical_page) is: (0:18), (1:22), (2:39), (8:43), (9:47), (10:50), (12:52), (5:53), (3:6), (6:1), (11:5), (13:7), (7:27), (16:44), (15:49), 
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:8), (7:14), (4:16), (5:19), (6:23), (9:25), (10:0), (8:11), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:10), (7:15), (10:17), (9:20), (8:34), (6:45), (5:46), 
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:13), (3:29), (5:35), (4:41), (1:55), 
  Process 47 is under service, its reference page (virtual_page:physical_page) is: (0:21), (1:31), (2:36), (4:48), (3:51), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:24), (1:37), (2:40), (3:42), (4:56), (5:59), 
  Process 49 is under service, its reference page (virtual_page:physical_page) is: (0:26), (29:32), (30:38), (26:54), (27:60), 

= Memory Map: =
44 43 42 44 45 43 43 43 44 42 45 44 42 46 44 45 44 45 43 44 45 47 43 44 48 44 49 43 42 46 42 47 49 42 45 46 47 48 49 43 48 46 48 43 43 45 45 43 47 43 43 47 43 43 49 46 48 42 42 48 49 . 42 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:25 - Process Name: 42 - Exit - Size in Pages: 11 - Service Duration: 5 = 

= Time Stamp 0:25 - Process Name: 44 - Exit - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:25 - Process Name: 45 - Exit - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:25 - Process Name: 49 - Exit - Size in Pages: 31 - Service Duration: 1 = 

= Time Stamp 0:25 - Process Name: 50 - Enter - Size in Pages: 11 - Service Duration: 5 = 
= Time Stamp 0:25 - Process Name: 51 - Enter - Size in Pages: 17 - Service Duration: 4 = 
= Time Stamp 0:25 - Process Name: 52 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:25 - Process Name: 53 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:25 - Process Name: 54 - Enter - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:25
  Process 43's virtual page 0 will be evicted if needed.
  Process 43 is under service, its reference page (virtual_page:physical_page) is: (0:18), (1:22), (2:39), (8:43), (9:47), (10:50), (12:52), (5:53), (3:6), (6:1), (11:5), (13:7), (7:27), (16:44), (15:49), (14:15), 
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:13), (3:29), (5:35), (4:41), (1:55), (2:10), (8:38), (7:57), (6:62), (10:64), 
  Process 47 is under service, its reference page (virtual_page:physical_page) is: (0:21), (1:31), (2:36), (4:48), (3:51), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:24), (1:37), (2:40), (3:42), (4:56), (5:59), (10:0), (9:11), (8:16), (7:67), 
  Process 50 is under service, its reference page (virtual_page:physical_page) is: (0:2), (8:25), (7:32), (1:45), (10:58), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:17), (2:26), (11:68), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:19), (2:28), (16:33), (15:65), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:8), (2:12), (1:20), (16:30), (15:46), (14:60), (13:63), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:9), (2:14), (7:23), (8:34), (9:54), (30:61), (25:66), 

= Memory Map: =
48 43 50 51 52 43 43 43 53 54 46 48 53 46 54 43 48 51 43 52 53 47 43 54 48 50 51 43 52 46 53 47 50 52 54 46 47 48 46 43 48 46 48 43 43 50 53 43 47 43 43 47 43 43 54 46 48 46 50 48 53 54 46 53 46 52 54 48 51 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:26 - Process Name: 43 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:26 - Process Name: 55 - Enter - Size in Pages: 17 - Service Duration: 3 = 

= Time Stamp 0:26
  Process 46's virtual page 0 will be evicted if needed.
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:13), (3:29), (5:35), (4:41), (1:55), (2:10), (8:38), (7:57), (6:62), (10:64), 
  Process 47 is under service, its reference page (virtual_page:physical_page) is: (0:21), (1:31), (2:36), (4:48), (3:51), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:24), (1:37), (2:40), (3:42), (4:56), (5:59), (10:0), (9:11), (8:16), (7:67), 
  Process 50 is under service, its reference page (virtual_page:physical_page) is: (0:2), (8:25), (7:32), (1:45), (10:58), (9:1), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:17), (2:26), (11:68), (16:5), (7:15), (6:22), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:19), (2:28), (16:33), (15:65), (6:44), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:8), (2:12), (1:20), (16:30), (15:46), (14:60), (13:63), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:9), (2:14), (7:23), (8:34), (9:54), (30:61), (25:66), (24:6), (29:39), 
  Process 55 is under service, its reference page (virtual_page:physical_page) is: (0:7), (16:18), (15:27), (14:43), (1:47), 

= Memory Map: =
48 50 50 51 52 51 54 55 53 54 46 48 53 46 54 51 48 51 55 52 53 47 51 54 48 50 51 55 52 46 53 47 50 52 54 46 47 48 46 54 48 46 48 55 52 50 53 55 47 . . 47 . . 54 46 48 46 50 48 53 54 46 53 46 52 54 48 51 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:27 - Process Name: 46 - Exit - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:27 - Process Name: 47 - Exit - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:27 - Process Name: 48 - Exit - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:27 - Process Name: 56 - Enter - Size in Pages: 17 - Service Duration: 3 = 
= Time Stamp 0:27 - Process Name: 57 - Enter - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:27
  Process 50's virtual page 0 will be evicted if needed.
  Process 50 is under service, its reference page (virtual_page:physical_page) is: (0:2), (8:25), (7:32), (1:45), (10:58), (9:1), (2:35), (4:40), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:17), (2:26), (11:68), (16:5), (7:15), (6:22), (9:42), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:19), (2:28), (16:33), (15:65), (6:44), (7:0), (8:48), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:8), (2:12), (1:20), (16:30), (15:46), (14:60), (13:63), (3:37), (4:41), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:9), (2:14), (7:23), (8:34), (9:54), (30:61), (25:66), (24:6), (29:39), 
  Process 55 is under service, its reference page (virtual_page:physical_page) is: (0:7), (16:18), (15:27), (14:43), (1:47), (2:10), (11:16), (3:38), 
  Process 56 is under service, its reference page (virtual_page:physical_page) is: (0:11), (16:21), (3:29), (7:31), (6:36), (4:49), (11:50), 
  Process 57 is under service, its reference page (virtual_page:physical_page) is: (0:13), (1:24), 

= Memory Map: =
52 50 50 51 52 51 54 55 53 54 55 56 53 57 54 51 55 51 55 52 53 56 51 54 57 50 51 55 52 56 53 56 50 52 54 50 56 53 55 54 50 53 51 55 52 50 53 55 52 56 56 . . . 54 . . . 50 . 53 54 . 53 . 52 54 . 51 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:28 - Process Name: 58 - Enter - Size in Pages: 31 - Service Duration: 1 = 
= Time Stamp 0:28 - Process Name: 59 - Enter - Size in Pages: 17 - Service Duration: 1 = 
= Time Stamp 0:28 - Process Name: 60 - Enter - Size in Pages: 31 - Service Duration: 3 = 

= Time Stamp 0:28
  Process 50's virtual page 0 will be evicted if needed.
  Process 50 is under service, its reference page (virtual_page:physical_page) is: (0:2), (8:25), (7:32), (1:45), (10:58), (9:1), (2:35), (4:40), (3:57), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:17), (2:26), (11:68), (16:5), (7:15), (6:22), (9:42), (10:51), (12:77), (15:87), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:19), (2:28), (16:33), (15:65), (6:44), (7:0), (8:48), (14:70), (13:78), (12:81), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:8), (2:12), (1:20), (16:30), (15:46), (14:60), (13:63), (3:37), (4:41), (6:88), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:9), (2:14), (7:23), (8:34), (9:54), (30:61), (25:66), (24:6), (29:39), (28:59), (21:74), (5:79), 
  Process 55 is under service, its reference page (virtual_page:physical_page) is: (0:7), (16:18), (15:27), (14:43), (1:47), (2:10), (11:16), (3:38), 
  Process 56 is under service, its reference page (virtual_page:physical_page) is: (0:11), (16:21), (3:29), (7:31), (6:36), (4:49), (11:50), (15:71), (14:83), 
  Process 57 is under service, its reference page (virtual_page:physical_page) is: (0:13), (1:24), (2:52), (28:62), (14:72), (15:75), (7:80), (6:85), 
  Process 58 is under service, its reference page (virtual_page:physical_page) is: (0:53), (1:64), (2:82), 
  Process 59 is under service, its reference page (virtual_page:physical_page) is: (0:55), (1:67), (2:73), (15:86), (16:89), 
  Process 60 is under service, its reference page (virtual_page:physical_page) is: (0:56), (11:69), (1:76), (14:84), (30:90), 

= Memory Map: =
52 50 50 51 52 51 54 55 53 54 55 56 53 57 54 51 55 51 55 52 53 56 51 54 57 50 51 55 52 56 53 56 50 52 54 50 56 53 55 54 50 53 51 55 52 50 53 55 52 56 56 51 57 58 54 59 60 50 50 54 53 54 57 53 58 52 54 59 51 60 52 56 57 59 54 57 60 51 52 54 57 52 58 56 60 57 59 51 53 59 60 . . . . . . . . . 
= Time Stamp 0:29 - Process Name: 51 - Exit - Size in Pages: 17 - Service Duration: 4 = 

= Time Stamp 0:29 - Process Name: 55 - Exit - Size in Pages: 17 - Service Duration: 3 = 

= Time Stamp 0:29 - Process Name: 58 - Exit - Size in Pages: 31 - Service Duration: 1 = 

= Time Stamp 0:29 - Process Name: 59 - Exit - Size in Pages: 17 - Service Duration: 1 = 

= Time Stamp 0:29 - Process Name: 61 - Enter - Size in Pages: 31 - Service Duration: 1 = 
= Time Stamp 0:29 - Process Name: 62 - Enter - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:29
  Process 50's virtual page 0 will be evicted if needed.
  Process 50 is under service, its reference page (virtual_page:physical_page) is: (0:2), (8:25), (7:32), (1:45), (10:58), (9:1), (2:35), (4:40), (3:57), (6:18), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:19), (2:28), (16:33), (15:65), (6:44), (7:0), (8:48), (14:70), (13:78), (12:81), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:8), (2:12), (1:20), (16:30), (15:46), (14:60), (13:63), (3:37), (4:41), (6:88), (7:3), (8:82), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:9), (2:14), (7:23), (8:34), (9:54), (30:61), (25:66), (24:6), (29:39), (28:59), (21:74), (5:79), (6:27), (1:43), 
