process id is 1; arrival time is 0; service time is 4; num of pages is 40
  Process 22 is under service, its reference page (virtual_page:physical_page) is: (0:6), (20:24), (21:40), (28:44), (30:48), (29:54), (1:12), (19:22), (7:28), (8:30), (9:31), (10:2), (17:5), (12:8), (13:10), (18:13), (22:38), (2:49), (3:53), 
  Process 23 is under service, its reference page (virtual_page:physical_page) is: (0:15), (30:18), (29:20), (28:23), (27:27), (17:14), (7:17), (8:29), (9:32), (10:0), (22:34), (21:39), (20:46), 
  Process 24 is under service, its reference page (virtual_page:physical_page) is: (0:4), (2:7), (1:11), (9:16), (10:21), (7:41), 
  Process 25 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:25), (15:50), (9:55), (8:56), 
  Process 26 is under service, its reference page (virtual_page:physical_page) is: (0:3), (2:26), (1:35), (4:43), (3:51), 
  Process 27 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:36), (3:42), (2:45), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:19), (4:33), (3:37), (2:47), (1:52), 

= Memory Map: =
23 25 22 26 24 22 22 24 22 27 22 24 22 22 23 23 24 23 23 28 23 24 22 23 22 25 26 23 22 23 22 22 23 28 23 26 27 28 22 23 22 24 27 26 22 27 23 28 22 22 25 26 28 22 22 25 25 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:14 - Process Name: 22 - Exit - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:14 - Process Name: 24 - Exit - Size in Pages: 11 - Service Duration: 2 = 

= Time Stamp 0:14 - Process Name: 27 - Exit - Size in Pages: 5 - Service Duration: 1 = 

= Time Stamp 0:14 - Process Name: 29 - Enter - Size in Pages: 17 - Service Duration: 2 = 
= Time Stamp 0:14 - Process Name: 30 - Enter - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:14
  Process 23's virtual page 0 will be evicted if needed.
  Process 23 is under service, its reference page (virtual_page:physical_page) is: (0:15), (30:18), (29:20), (28:23), (27:27), (17:14), (7:17), (8:29), (9:32), (10:0), (22:34), (21:39), (20:46), 
  Process 25 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:25), (15:50), (9:55), (8:56), (11:5), (12:8), (16:10), (7:21), (6:22), 
  Process 26 is under service, its reference page (virtual_page:physical_page) is: (0:3), (2:26), (1:35), (4:43), (3:51), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:19), (4:33), (3:37), (2:47), (1:52), 
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:6), (2:9), (3:11), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:7), (4:12), (3:13), (2:16), 

= Memory Map: =
23 25 29 26 30 25 29 30 25 29 25 29 30 30 23 23 30 23 23 28 23 25 25 23 . 25 26 23 . 23 . . 23 28 23 26 . 28 . 23 . . . 26 . . 23 28 . . 25 26 28 . . 25 25 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:15 - Process Name: 31 - Enter - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:15
  Process 23's virtual page 0 will be evicted if needed.
  Process 23 is under service, its reference page (virtual_page:physical_page) is: (0:15), (30:18), (29:20), (28:23), (27:27), (17:14), (7:17), (8:29), (9:32), (10:0), (22:34), (21:39), (20:46), (1:36), (11:45), (12:48), 
  Process 25 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:25), (15:50), (9:55), (8:56), (11:5), (12:8), (16:10), (7:21), (6:22), (2:38), (3:40), 
  Process 26 is under service, its reference page (virtual_page:physical_page) is: (0:3), (2:26), (1:35), (4:43), (3:51), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:19), (4:33), (3:37), (2:47), (1:52), 
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:6), (2:9), (3:11), (16:30), (12:41), (15:44), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:7), (4:12), (3:13), (2:16), 
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:24), (1:28), (2:31), (3:42), 

= Memory Map: =
23 25 29 26 30 25 29 30 25 29 25 29 30 30 23 23 30 23 23 28 23 25 25 23 31 25 26 23 31 23 29 31 23 28 23 26 23 28 25 23 25 29 31 26 29 23 23 28 23 . 25 26 28 . . 25 25 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:16 - Process Name: 23 - Exit - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:16 - Process Name: 29 - Exit - Size in Pages: 17 - Service Duration: 2 = 

= Time Stamp 0:16 - Process Name: 32 - Enter - Size in Pages: 11 - Service Duration: 2 = 
= Time Stamp 0:16 - Process Name: 33 - Enter - Size in Pages: 17 - Service Duration: 2 = 
= Time Stamp 0:16 - Process Name: 34 - Enter - Size in Pages: 31 - Service Duration: 2 = 

= Time Stamp 0:16
  Process 25's virtual page 0 will be evicted if needed.
  Process 25 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:25), (15:50), (9:55), (8:56), (11:5), (12:8), (16:10), (7:21), (6:22), (2:38), (3:40), 
  Process 26 is under service, its reference page (virtual_page:physical_page) is: (0:3), (2:26), (1:35), (4:43), (3:51), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:19), (4:33), (3:37), (2:47), (1:52), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:7), (4:12), (3:13), (2:16), 
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:24), (1:28), (2:31), (3:42), (30:30), (29:39), (14:46), 
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:9), (5:15), (6:18), (9:32), (10:44), (8:48), 
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:2), (16:11), (1:17), (11:20), (10:27), (14:34), (13:45), (12:49), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:6), (2:14), (1:23), (10:29), (11:36), (4:41), (3:53), 

= Memory Map: =
32 25 33 26 30 25 34 30 25 32 25 33 30 30 34 32 30 33 32 28 33 25 25 34 31 25 26 33 31 34 31 31 32 28 33 26 34 28 25 31 25 34 31 26 32 33 31 28 32 33 25 26 28 34 . 25 25 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:17 - Process Name: 25 - Exit - Size in Pages: 17 - Service Duration: 4 = 

= Time Stamp 0:17 - Process Name: 28 - Exit - Size in Pages: 5 - Service Duration: 4 = 

= Time Stamp 0:17 - Process Name: 30 - Exit - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:17 - Process Name: 35 - Enter - Size in Pages: 31 - Service Duration: 2 = 
= Time Stamp 0:17 - Process Name: 36 - Enter - Size in Pages: 5 - Service Duration: 1 = 
= Time Stamp 0:17 - Process Name: 37 - Enter - Size in Pages: 5 - Service Duration: 4 = 
= Time Stamp 0:17 - Process Name: 38 - Enter - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:17
  Process 26's virtual page 0 will be evicted if needed.
  Process 26 is under service, its reference page (virtual_page:physical_page) is: (0:3), (2:26), (1:35), (4:43), (3:51), 
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:24), (1:28), (2:31), (3:42), (30:30), (29:39), (14:46), (15:1), (4:40), 
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:0), (1:9), (5:15), (6:18), (9:32), (10:44), (8:48), (2:10), (3:59), 
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:2), (16:11), (1:17), (11:20), (10:27), (14:34), (13:45), (12:49), (5:52), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:6), (2:14), (1:23), (10:29), (11:36), (4:41), (3:53), (5:54), (28:60), (29:61), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:4), (4:12), (3:19), (12:22), (11:37), (30:47), (29:55), (5:62), 
  Process 36 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:21), (4:25), (3:38), (2:57), 
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:7), (1:13), (3:56), (4:58), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:8), (3:16), (4:33), (2:50), 

= Memory Map: =
32 31 33 26 35 36 34 37 38 32 32 33 35 37 34 32 38 33 32 35 33 36 35 34 31 36 26 33 31 34 31 31 32 38 33 26 34 35 36 31 31 34 31 26 32 33 31 35 32 33 38 26 33 34 34 35 37 36 37 32 34 34 35 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:18 - Process Name: 26 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:18 - Process Name: 32 - Exit - Size in Pages: 11 - Service Duration: 2 = 

= Time Stamp 0:18 - Process Name: 33 - Exit - Size in Pages: 17 - Service Duration: 2 = 

= Time Stamp 0:18 - Process Name: 34 - Exit - Size in Pages: 31 - Service Duration: 2 = 

= Time Stamp 0:18 - Process Name: 36 - Exit - Size in Pages: 5 - Service Duration: 1 = 


= Time Stamp 0:18
  Process 31's virtual page 0 will be evicted if needed.
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:24), (1:28), (2:31), (3:42), (30:30), (29:39), (14:46), (15:1), (4:40), (12:0), (13:2), (10:10), (11:11), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:4), (4:12), (3:19), (12:22), (11:37), (30:47), (29:55), (5:62), (2:3), (1:5), 
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:7), (1:13), (3:56), (4:58), (2:9), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:8), (3:16), (4:33), (2:50), (1:6), 

= Memory Map: =
31 31 31 35 35 35 38 37 38 37 31 31 35 37 . . 38 . . 35 . . 35 . 31 . . . 31 . 31 31 . 38 . . . 35 . 31 31 . 31 . . . 31 35 . . 38 . . . . 35 37 . 37 . . . 35 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:19 - Process Name: 35 - Exit - Size in Pages: 31 - Service Duration: 2 = 

= Time Stamp 0:19 - Process Name: 39 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:19 - Process Name: 40 - Enter - Size in Pages: 17 - Service Duration: 3 = 
= Time Stamp 0:19 - Process Name: 41 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:19 - Process Name: 42 - Enter - Size in Pages: 31 - Service Duration: 3 = 
= Time Stamp 0:19 - Process Name: 43 - Enter - Size in Pages: 5 - Service Duration: 1 = 

= Time Stamp 0:19
  Process 31's virtual page 0 will be evicted if needed.
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:24), (1:28), (2:31), (3:42), (30:30), (29:39), (14:46), (15:1), (4:40), (12:0), (13:2), (10:10), (11:11), 
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:7), (1:13), (3:56), (4:58), (2:9), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:8), (3:16), (4:33), (2:50), (1:6), 
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:3), (7:15), (4:21), (16:25), (15:32), 
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:4), (16:17), (15:26), (14:34), (10:43), 
  Process 41 is under service, its reference page (virtual_page:physical_page) is: (0:5), (13:18), (14:22), (15:27), (1:35), (10:38), 
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:12), (9:19), (10:23), (11:29), (28:36), (15:37), (16:41), (30:44), 
  Process 43 is under service, its reference page (virtual_page:physical_page) is: (0:14), (1:20), (2:45), 

= Memory Map: =
31 31 31 39 40 41 38 37 38 37 31 31 42 37 43 39 38 40 41 42 43 39 41 42 31 39 40 41 31 42 31 31 39 38 40 41 42 42 41 31 31 42 31 40 42 43 31 . . . 38 . . . . . 37 . 37 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:20 - Process Name: 31 - Exit - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:20 - Process Name: 43 - Exit - Size in Pages: 5 - Service Duration: 1 = 

= Time Stamp 0:20 - Process Name: 44 - Enter - Size in Pages: 11 - Service Duration: 3 = 
= Time Stamp 0:20 - Process Name: 45 - Enter - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:20
  Process 37's virtual page 0 will be evicted if needed.
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:7), (1:13), (3:56), (4:58), (2:9), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:8), (3:16), (4:33), (2:50), (1:6), 
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:3), (7:15), (4:21), (16:25), (15:32), (9:51), 
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:4), (16:17), (15:26), (14:34), (10:43), (3:40), (2:45), (1:48), 
  Process 41 is under service, its reference page (virtual_page:physical_page) is: (0:5), (13:18), (14:22), (15:27), (1:35), (10:38), (2:20), (6:39), (11:42), (16:46), 
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:12), (9:19), (10:23), (11:29), (28:36), (15:37), (16:41), (30:44), (29:0), (8:30), (26:47), 
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:1), (6:10), (5:14), (10:24), (9:31), (1:49), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:11), (4:28), 

= Memory Map: =
42 44 45 39 40 41 38 37 38 37 44 45 42 37 44 39 38 40 41 42 41 39 41 42 44 39 40 41 45 42 42 44 39 38 40 41 42 42 41 41 40 42 41 40 42 40 41 42 40 44 38 39 . . . . 37 . 37 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:21 - Process Name: 37 - Exit - Size in Pages: 5 - Service Duration: 4 = 

= Time Stamp 0:21 - Process Name: 46 - Enter - Size in Pages: 5 - Service Duration: 1 = 
= Time Stamp 0:21 - Process Name: 47 - Enter - Size in Pages: 31 - Service Duration: 5 = 
= Time Stamp 0:21 - Process Name: 48 - Enter - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:21
  Process 38's virtual page 0 will be evicted if needed.
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:8), (3:16), (4:33), (2:50), (1:6), 
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:3), (7:15), (4:21), (16:25), (15:32), (9:51), (10:7), (11:61), (12:64), 
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:4), (16:17), (15:26), (14:34), (10:43), (3:40), (2:45), (1:48), (13:9), (12:54), (11:62), (5:65), 
  Process 41 is under service, its reference page (virtual_page:physical_page) is: (0:5), (13:18), (14:22), (15:27), (1:35), (10:38), (2:20), (6:39), (11:42), (16:46), 
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:12), (9:19), (10:23), (11:29), (28:36), (15:37), (16:41), (30:44), (29:0), (8:30), (26:47), 
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:1), (6:10), (5:14), (10:24), (9:31), (1:49), (4:57), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:11), (4:28), (3:58), 
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:13), (1:55), 
  Process 47 is under service, its reference page (virtual_page:physical_page) is: (0:52), (1:59), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:53), (1:56), (11:60), (12:63), (14:66), (8:67), 

= Memory Map: =
42 44 45 39 40 41 38 39 38 40 44 45 42 46 44 39 38 40 41 42 41 39 41 42 44 39 40 41 45 42 42 44 39 38 40 41 42 42 41 41 40 42 41 40 42 40 41 42 40 44 38 39 47 48 40 46 48 44 45 47 48 39 40 48 39 40 48 48 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:22 - Process Name: 38 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:22 - Process Name: 40 - Exit - Size in Pages: 17 - Service Duration: 3 = 

= Time Stamp 0:22 - Process Name: 42 - Exit - Size in Pages: 31 - Service Duration: 3 = 

= Time Stamp 0:22 - Process Name: 46 - Exit - Size in Pages: 5 - Service Duration: 1 = 

= Time Stamp 0:22 - Process Name: 49 - Enter - Size in Pages: 11 - Service Duration: 1 = 
= Time Stamp 0:22 - Process Name: 50 - Enter - Size in Pages: 17 - Service Duration: 3 = 
= Time Stamp 0:22 - Process Name: 51 - Enter - Size in Pages: 11 - Service Duration: 4 = 
= Time Stamp 0:22 - Process Name: 52 - Enter - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:22
  Process 39's virtual page 0 will be evicted if needed.
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:3), (7:15), (4:21), (16:25), (15:32), (9:51), (10:7), (11:61), (12:64), (1:13), 
  Process 41 is under service, its reference page (virtual_page:physical_page) is: (0:5), (13:18), (14:22), (15:27), (1:35), (10:38), (2:20), (6:39), (11:42), (16:46), (12:16), (5:30), 
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:1), (6:10), (5:14), (10:24), (9:31), (1:49), (4:57), (7:44), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:11), (4:28), (3:58), (2:0), 
  Process 47 is under service, its reference page (virtual_page:physical_page) is: (0:52), (1:59), (2:17), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:53), (1:56), (11:60), (12:63), (14:66), (8:67), (13:4), (16:19), (15:33), 
  Process 49 is under service, its reference page (virtual_page:physical_page) is: (0:6), (2:23), (3:34), (1:45), 
  Process 50 is under service, its reference page (virtual_page:physical_page) is: (0:8), (2:26), (1:37), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:36), (2:41), (8:47), (10:48), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:12), (1:29), (4:40), (3:43), 

= Memory Map: =
45 44 45 39 48 41 49 39 50 51 44 45 52 39 44 39 41 47 41 48 41 39 41 49 44 39 50 41 45 52 41 44 39 48 49 41 51 50 41 41 52 51 41 52 44 49 41 51 51 44 . 39 47 48 . . 48 44 45 47 48 39 . 48 39 . 48 48 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:23 - Process Name: 44 - Exit - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:23 - Process Name: 49 - Exit - Size in Pages: 11 - Service Duration: 1 = 

= Time Stamp 0:23 - Process Name: 53 - Enter - Size in Pages: 5 - Service Duration: 5 = 
= Time Stamp 0:23 - Process Name: 54 - Enter - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:23
  Process 39's virtual page 0 will be evicted if needed.
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:3), (7:15), (4:21), (16:25), (15:32), (9:51), (10:7), (11:61), (12:64), (1:13), (2:44), 
  Process 41 is under service, its reference page (virtual_page:physical_page) is: (0:5), (13:18), (14:22), (15:27), (1:35), (10:38), (2:20), (6:39), (11:42), (16:46), (12:16), (5:30), (3:1), (8:23), (9:31), (7:55), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:11), (4:28), (3:58), (2:0), 
  Process 47 is under service, its reference page (virtual_page:physical_page) is: (0:52), (1:59), (2:17), (26:57), (27:70), (28:72), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:53), (1:56), (11:60), (12:63), (14:66), (8:67), (13:4), (16:19), (15:33), (10:50), 
  Process 50 is under service, its reference page (virtual_page:physical_page) is: (0:8), (2:26), (1:37), (16:45), (15:65), (11:73), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:36), (2:41), (8:47), (10:48), (9:6), (5:69), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:12), (1:29), (4:40), (3:43), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:10), (1:34), (2:49), (3:62), (4:68), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:14), (1:24), (9:54), (11:71), (10:74), 

= Memory Map: =
45 41 45 39 48 41 51 39 50 51 53 45 52 39 54 39 41 47 41 48 41 39 41 41 54 39 50 41 45 52 41 41 39 48 53 41 51 50 41 41 52 51 41 52 39 50 41 51 51 53 48 39 47 48 54 41 48 47 45 47 48 39 53 48 39 50 48 48 53 51 47 54 47 50 54 . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:24 - Process Name: 39 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:24 - Process Name: 41 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:24 - Process Name: 55 - Enter - Size in Pages: 17 - Service Duration: 3 = 

= Time Stamp 0:24
  Process 45's virtual page 0 will be evicted if needed.
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:11), (4:28), (3:58), (2:0), 
  Process 47 is under service, its reference page (virtual_page:physical_page) is: (0:52), (1:59), (2:17), (26:57), (27:70), (28:72), (29:1), (30:13), (16:20), (15:23), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:53), (1:56), (11:60), (12:63), (14:66), (8:67), (13:4), (16:19), (15:33), (10:50), (6:25), (9:31), 
  Process 50 is under service, its reference page (virtual_page:physical_page) is: (0:8), (2:26), (1:37), (16:45), (15:65), (11:73), (10:3), (12:18), (6:21), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:36), (2:41), (8:47), (10:48), (9:6), (5:69), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:12), (1:29), (4:40), (3:43), (2:15), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:10), (1:34), (2:49), (3:62), (4:68), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:14), (1:24), (9:54), (11:71), (10:74), (6:32), (7:35), 
  Process 55 is under service, its reference page (virtual_page:physical_page) is: (0:5), (16:7), (15:16), (8:22), (9:27), (10:30), 

= Memory Map: =
45 47 45 50 48 55 51 55 50 51 53 45 52 47 54 52 55 47 50 48 47 50 55 47 54 48 50 55 45 52 55 48 54 48 53 54 51 50 . . 52 51 . 52 . 50 . 51 51 53 48 . 47 48 54 . 48 47 45 47 48 . 53 48 . 50 48 48 53 51 47 54 47 50 54 . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:25 - Process Name: 45 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:25 - Process Name: 50 - Exit - Size in Pages: 17 - Service Duration: 3 = 

= Time Stamp 0:25 - Process Name: 56 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:25 - Process Name: 57 - Enter - Size in Pages: 11 - Service Duration: 1 = 
= Time Stamp 0:25 - Process Name: 58 - Enter - Size in Pages: 5 - Service Duration: 4 = 
= Time Stamp 0:25 - Process Name: 59 - Enter - Size in Pages: 5 - Service Duration: 1 = 

= Time Stamp 0:25
  Process 47's virtual page 0 will be evicted if needed.
  Process 47 is under service, its reference page (virtual_page:physical_page) is: (0:52), (1:59), (2:17), (26:57), (27:70), (28:72), (29:1), (30:13), (16:20), (15:23), (17:0), (18:61), (23:76), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:53), (1:56), (11:60), (12:63), (14:66), (8:67), (13:4), (16:19), (15:33), (10:50), (6:25), (9:31), (3:64), (4:75), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:36), (2:41), (8:47), (10:48), (9:6), (5:69), (7:46), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:12), (1:29), (4:40), (3:43), (2:15), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:10), (1:34), (2:49), (3:62), (4:68), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:14), (1:24), (9:54), (11:71), (10:74), (6:32), (7:35), (26:51), (27:65), (25:77), 
  Process 55 is under service, its reference page (virtual_page:physical_page) is: (0:5), (16:7), (15:16), (8:22), (9:27), (10:30), (7:26), 
  Process 56 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:18), (15:28), (16:42), 
  Process 57 is under service, its reference page (virtual_page:physical_page) is: (0:3), (7:44), (6:55), (5:73), 
  Process 58 is under service, its reference page (virtual_page:physical_page) is: (0:8), (1:21), (4:37), (2:45), (3:78), 
  Process 59 is under service, its reference page (virtual_page:physical_page) is: (0:11), (2:38), (4:39), (1:58), (3:79), 

= Memory Map: =
47 47 56 57 48 55 51 55 58 51 53 59 52 47 54 52 55 47 56 48 47 58 55 47 54 48 55 55 56 52 55 48 54 48 53 54 51 58 59 59 52 51 56 52 57 58 51 51 51 53 48 54 47 48 54 57 48 47 59 47 48 47 53 48 48 54 48 48 53 51 47 54 47 57 54 48 47 54 58 59 . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:26 - Process Name: 47 - Exit - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:26 - Process Name: 48 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:26 - Process Name: 51 - Exit - Size in Pages: 11 - Service Duration: 4 = 

= Time Stamp 0:26 - Process Name: 57 - Exit - Size in Pages: 11 - Service Duration: 1 = 

= Time Stamp 0:26 - Process Name: 59 - Exit - Size in Pages: 5 - Service Duration: 1 = 

= Time Stamp 0:26 - Process Name: 60 - Enter - Size in Pages: 5 - Service Duration: 2 = 
= Time Stamp 0:26 - Process Name: 61 - Enter - Size in Pages: 11 - Service Duration: 1 = 

= Time Stamp 0:26
  Process 52's virtual page 0 will be evicted if needed.
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:12), (1:29), (4:40), (3:43), (2:15), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:10), (1:34), (2:49), (3:62), (4:68), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:14), (1:24), (9:54), (11:71), (10:74), (6:32), (7:35), (26:51), (27:65), (25:77), (28:3), (24:17), (23:20), (30:41), 
  Process 55 is under service, its reference page (virtual_page:physical_page) is: (0:5), (16:7), (15:16), (8:22), (9:27), (10:30), (7:26), (11:9), (1:31), (12:33), 
  Process 56 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:18), (15:28), (16:42), (10:36), (11:39), 
  Process 58 is under service, its reference page (virtual_page:physical_page) is: (0:8), (1:21), (4:37), (2:45), (3:78), 
  Process 60 is under service, its reference page (virtual_page:physical_page) is: (0:0), (2:4), (4:11), (3:23), (1:38), 
  Process 61 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:6), (3:13), (4:19), (9:25), (6:44), 

= Memory Map: =
60 61 56 54 60 55 61 55 58 55 53 60 52 61 54 52 55 54 56 61 54 58 55 60 54 61 55 55 56 52 55 55 54 55 53 54 56 58 60 56 52 54 56 52 61 58 . . . 53 . 54 . . 54 . . . . . . . 53 . . 54 . . 53 . . 54 . . 54 . . 54 58 . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:27 - Process Name: 52 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:27 - Process Name: 55 - Exit - Size in Pages: 17 - Service Duration: 3 = 

= Time Stamp 0:27 - Process Name: 61 - Exit - Size in Pages: 11 - Service Duration: 1 = 

= Time Stamp 0:27 - Process Name: 62 - Enter - Size in Pages: 31 - Service Duration: 3 = 
= Time Stamp 0:27 - Process Name: 63 - Enter - Size in Pages: 5 - Service Duration: 5 = 
= Time Stamp 0:27 - Process Name: 64 - Enter - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:27
