process id is 1; arrival time is 0; service time is 5; num of pages is 50
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:25), (1:31), (3:47), 

= Memory Map: =
21 16 21 16 21 15 15 16 15 15 26 16 16 16 23 16 24 16 27 15 16 15 16 23 16 28 26 23 16 24 16 28 24 15 26 23 24 26 21 15 15 23 16 21 27 21 23 28 15 24 23 24 26 26 23 26 21 . 21 15 21 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:12 - Process Name: 15 - Exit - Size in Pages: 11 - Service Duration: 5 = 

= Time Stamp 0:12 - Process Name: 16 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:12 - Process Name: 29 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:12 - Process Name: 30 - Enter - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:12
  Process 21's virtual page 0 will be evicted if needed.
  Process 21 is under service, its reference page (virtual_page:physical_page) is: (0:38), (1:43), (2:45), (6:56), (5:58), (4:60), (10:0), (9:2), (8:4), (7:33), 
  Process 23 is under service, its reference page (virtual_page:physical_page) is: (0:14), (9:23), (8:27), (10:41), (1:46), (2:35), (28:50), (12:54), (11:1), (5:48), 
  Process 24 is under service, its reference page (virtual_page:physical_page) is: (0:16), (1:29), (16:36), (2:32), (5:49), (4:51), (3:3), (15:20), (7:39), (8:42), 
  Process 26 is under service, its reference page (virtual_page:physical_page) is: (0:10), (30:26), (24:34), (3:37), (19:52), (20:53), (21:55), (22:5), (23:9), (9:13), (10:21), (11:24), (12:30), 
  Process 27 is under service, its reference page (virtual_page:physical_page) is: (0:18), (1:44), (2:15), (3:22), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:25), (1:31), (3:47), (2:6), (4:17), 
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (0:7), (2:11), (1:19), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:8), (4:12), (3:28), (1:40), 

= Memory Map: =
21 23 21 24 21 26 28 29 30 26 26 29 30 26 23 27 24 28 27 29 24 26 27 23 26 28 26 23 30 24 26 28 24 21 26 23 24 26 21 24 30 23 24 21 27 21 23 28 23 24 23 24 26 26 23 26 21 . 21 . 21 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:13 - Process Name: 21 - Exit - Size in Pages: 11 - Service Duration: 5 = 

= Time Stamp 0:13 - Process Name: 31 - Enter - Size in Pages: 5 - Service Duration: 2 = 
= Time Stamp 0:13 - Process Name: 32 - Enter - Size in Pages: 5 - Service Duration: 5 = 
= Time Stamp 0:13 - Process Name: 33 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:13 - Process Name: 34 - Enter - Size in Pages: 31 - Service Duration: 4 = 

= Time Stamp 0:13
  Process 23's virtual page 0 will be evicted if needed.
  Process 23 is under service, its reference page (virtual_page:physical_page) is: (0:14), (9:23), (8:27), (10:41), (1:46), (2:35), (28:50), (12:54), (11:1), (5:48), 
  Process 24 is under service, its reference page (virtual_page:physical_page) is: (0:16), (1:29), (16:36), (2:32), (5:49), (4:51), (3:3), (15:20), (7:39), (8:42), (9:57), (14:75), 
  Process 26 is under service, its reference page (virtual_page:physical_page) is: (0:10), (30:26), (24:34), (3:37), (19:52), (20:53), (21:55), (22:5), (23:9), (9:13), (10:21), (11:24), (12:30), (16:0), (17:43), (8:63), (7:67), (6:71), (25:76), 
  Process 27 is under service, its reference page (virtual_page:physical_page) is: (0:18), (1:44), (2:15), (3:22), (13:72), (14:84), (15:86), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:25), (1:31), (3:47), (2:6), (4:17), 
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (0:7), (2:11), (1:19), (4:45), (10:58), (9:64), (8:68), (15:79), (14:87), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:8), (4:12), (3:28), (1:40), (2:80), 
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:59), (2:77), (4:81), (3:85), 
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:60), (3:69), (2:73), (4:82), 
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:33), (10:56), (9:61), (12:65), (1:74), (14:78), (15:83), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:38), (1:62), (2:66), (3:70), 

= Memory Map: =
26 23 31 24 32 26 28 29 30 26 26 29 30 26 23 27 24 28 27 29 24 26 27 23 26 28 26 23 30 24 26 28 24 33 26 23 24 26 34 24 30 23 24 26 27 29 23 28 23 24 23 24 26 26 23 26 33 24 29 31 32 33 34 26 29 33 34 26 29 32 34 26 27 32 33 24 26 31 33 29 30 31 32 33 27 31 27 29 . . . . . . . . . . . . 
= Time Stamp 0:14 - Process Name: 23 - Exit - Size in Pages: 31 - Service Duration: 4 = 

= Time Stamp 0:14 - Process Name: 35 - Enter - Size in Pages: 31 - Service Duration: 2 = 
= Time Stamp 0:14 - Process Name: 36 - Enter - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:14
  Process 24's virtual page 1 will be evicted if needed.
  Process 24 is under service, its reference page (virtual_page:physical_page) is: (1:29), (16:36), (2:32), (5:49), (4:51), (3:3), (15:20), (7:39), (8:42), (9:57), (14:75), (13:1), (6:97), 
  Process 26 is under service, its reference page (virtual_page:physical_page) is: (0:10), (30:26), (24:34), (3:37), (19:52), (20:53), (21:55), (22:5), (23:9), (9:13), (10:21), (11:24), (12:30), (16:0), (17:43), (8:63), (7:67), (6:71), (25:76), (29:14), 
  Process 27 is under service, its reference page (virtual_page:physical_page) is: (0:18), (1:44), (2:15), (3:22), (13:72), (14:84), (15:86), (30:23), (29:41), (28:54), (26:93), 
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:25), (1:31), (3:47), (2:6), (4:17), 
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (0:7), (2:11), (1:19), (4:45), (10:58), (9:64), (8:68), (15:79), (14:87), (12:46), (11:88), (3:98), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:8), (4:12), (3:28), (1:40), (2:80), 
  Process 31 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:59), (2:77), (4:81), (3:85), 
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:60), (3:69), (2:73), (4:82), 
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:33), (10:56), (9:61), (12:65), (1:74), (14:78), (15:83), (5:48), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:38), (1:62), (2:66), (3:70), (29:95), (15:96), (16:99), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:27), (1:89), (2:92), (3:94), (16:16), 
  Process 36 is under service, its reference page (virtual_page:physical_page) is: (0:35), (3:50), (4:90), (1:91), 

= Memory Map: =
26 24 31 24 32 26 28 29 30 26 26 29 30 26 26 27 35 28 27 29 24 26 27 27 26 28 26 35 30 24 26 28 24 33 26 36 24 26 34 24 30 27 24 26 27 29 29 28 33 24 36 24 26 26 27 26 33 24 29 31 32 33 34 26 29 33 34 26 29 32 34 26 27 32 33 24 26 31 33 29 30 31 32 33 27 31 27 29 29 35 36 36 35 27 35 34 34 24 29 34 
= Time Stamp 0:15 - Process Name: 24 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:15 - Process Name: 26 - Exit - Size in Pages: 31 - Service Duration: 4 = 

= Time Stamp 0:15 - Process Name: 27 - Exit - Size in Pages: 31 - Service Duration: 4 = 

= Time Stamp 0:15 - Process Name: 31 - Exit - Size in Pages: 5 - Service Duration: 2 = 

= Time Stamp 0:15 - Process Name: 37 - Enter - Size in Pages: 11 - Service Duration: 2 = 
= Time Stamp 0:15 - Process Name: 38 - Enter - Size in Pages: 11 - Service Duration: 3 = 
= Time Stamp 0:15 - Process Name: 39 - Enter - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:15
  Process 28's virtual page 0 will be evicted if needed.
  Process 28 is under service, its reference page (virtual_page:physical_page) is: (0:25), (1:31), (3:47), (2:6), (4:17), 
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (0:7), (2:11), (1:19), (4:45), (10:58), (9:64), (8:68), (15:79), (14:87), (12:46), (11:88), (3:98), (16:20), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (0:8), (4:12), (3:28), (1:40), (2:80), 
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:60), (3:69), (2:73), (4:82), 
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:33), (10:56), (9:61), (12:65), (1:74), (14:78), (15:83), (5:48), (13:42), (11:49), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:38), (1:62), (2:66), (3:70), (29:95), (15:96), (16:99), 
  Process 35 is under service, its reference page (virtual_page:physical_page) is: (0:27), (1:89), (2:92), (3:94), (16:16), (17:0), (18:9), (27:21), (28:26), (30:32), (11:37), (10:43), 
  Process 36 is under service, its reference page (virtual_page:physical_page) is: (0:35), (3:50), (4:90), (1:91), (2:1), 
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:10), (9:14), (8:22), (10:34), (7:51), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:3), (9:13), (7:15), (3:23), (2:29), (10:39), 
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:18), (12:24), (13:30), (16:36), (15:41), (6:44), 

= Memory Map: =
35 36 37 38 32 39 28 29 30 35 37 29 30 38 37 38 35 28 39 29 29 35 37 38 39 28 35 35 30 38 39 28 35 33 37 36 39 35 34 38 30 39 33 35 39 29 29 28 33 33 36 37 . . . . 33 . 29 . 32 33 34 . 29 33 34 . 29 32 34 . . 32 33 . . . 33 29 30 . 32 33 . . . 29 29 35 36 36 35 . 35 34 34 . 29 34 
= Time Stamp 0:16 - Process Name: 28 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:16 - Process Name: 35 - Exit - Size in Pages: 31 - Service Duration: 2 = 

= Time Stamp 0:16 - Process Name: 40 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:16 - Process Name: 41 - Enter - Size in Pages: 5 - Service Duration: 2 = 
= Time Stamp 0:16 - Process Name: 42 - Enter - Size in Pages: 5 - Service Duration: 3 = 
= Time Stamp 0:16 - Process Name: 43 - Enter - Size in Pages: 11 - Service Duration: 4 = 
= Time Stamp 0:16 - Process Name: 44 - Enter - Size in Pages: 31 - Service Duration: 3 = 
= Time Stamp 0:16 - Process Name: 45 - Enter - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:16
  Process 29's virtual page 2 will be evicted if needed.
  Process 29 is under service, its reference page (virtual_page:physical_page) is: (2:11), (1:19), (4:45), (10:58), (9:64), (8:68), (15:79), (14:87), (12:46), (11:88), (3:98), (16:20), (7:43), 
  Process 30 is under service, its reference page (virtual_page:physical_page) is: (4:12), (3:28), (1:40), (2:80), 
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:60), (3:69), (2:73), (4:82), 
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:33), (10:56), (9:61), (12:65), (1:74), (14:78), (15:83), (5:48), (13:42), (11:49), (6:63), (16:76), 
  Process 34 is under service, its reference page (virtual_page:physical_page) is: (0:38), (1:62), (2:66), (3:70), (29:95), (15:96), (16:99), (19:77), 
  Process 36 is under service, its reference page (virtual_page:physical_page) is: (0:35), (3:50), (4:90), (1:91), (2:1), 
  Process 37 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:10), (9:14), (8:22), (10:34), (7:51), (6:0), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:3), (9:13), (7:15), (3:23), (2:29), (10:39), (1:47), (5:67), (6:86), 
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:18), (12:24), (13:30), (16:36), (15:41), (6:44), (7:6), (2:92), 
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:27), (2:52), (9:71), (13:81), (12:97), 
  Process 41 is under service, its reference page (virtual_page:physical_page) is: (0:16), (4:31), (3:53), (1:89), (2:7), 
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:17), (1:84), 
  Process 43 is under service, its reference page (virtual_page:physical_page) is: (0:21), (1:54), (2:93), 
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:25), (4:32), (30:55), (5:57), (6:72), (16:85), (29:94), (28:8), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:26), (1:37), (3:59), (2:75), 

= Memory Map: =
37 36 37 38 32 39 39 41 44 40 37 29 30 38 37 38 41 42 39 29 29 43 37 38 39 44 45 40 30 38 39 41 44 33 37 36 39 45 34 38 30 39 33 29 39 29 29 38 33 33 36 37 40 41 43 44 33 44 29 45 32 33 34 33 29 33 34 38 29 32 34 40 44 32 33 45 33 34 33 29 30 40 32 33 42 44 38 29 29 41 36 36 39 43 44 34 34 40 29 34 
= Time Stamp 0:17 - Process Name: 29 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:17 - Process Name: 30 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:17 - Process Name: 34 - Exit - Size in Pages: 31 - Service Duration: 4 = 

= Time Stamp 0:17 - Process Name: 37 - Exit - Size in Pages: 11 - Service Duration: 2 = 

= Time Stamp 0:17 - Process Name: 46 - Enter - Size in Pages: 31 - Service Duration: 4 = 

= Time Stamp 0:17
  Process 32's virtual page 0 will be evicted if needed.
  Process 32 is under service, its reference page (virtual_page:physical_page) is: (0:4), (1:60), (3:69), (2:73), (4:82), 
  Process 33 is under service, its reference page (virtual_page:physical_page) is: (0:33), (10:56), (9:61), (12:65), (1:74), (14:78), (15:83), (5:48), (13:42), (11:49), (6:63), (16:76), 
  Process 36 is under service, its reference page (virtual_page:physical_page) is: (0:35), (3:50), (4:90), (1:91), (2:1), 
  Process 38 is under service, its reference page (virtual_page:physical_page) is: (0:3), (9:13), (7:15), (3:23), (2:29), (10:39), (1:47), (5:67), (6:86), (4:12), (8:46), 
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:18), (12:24), (13:30), (16:36), (15:41), (6:44), (7:6), (2:92), (3:14), (5:28), 
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:27), (2:52), (9:71), (13:81), (12:97), (11:0), (10:51), 
  Process 41 is under service, its reference page (virtual_page:physical_page) is: (0:16), (4:31), (3:53), (1:89), (2:7), 
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:17), (1:84), (4:2), (3:19), (2:22), 
  Process 43 is under service, its reference page (virtual_page:physical_page) is: (0:21), (1:54), (2:93), (6:34), (4:58), (5:66), (3:77), 
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:25), (4:32), (30:55), (5:57), (6:72), (16:85), (29:94), (28:8), (8:10), (9:20), (25:43), (24:62), (1:80), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:26), (1:37), (3:59), (2:75), (4:38), 
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:11), (1:40), (25:45), (30:64), (29:68), (7:70), (6:79), 

= Memory Map: =
40 36 42 38 32 39 39 41 44 40 44 46 38 38 39 38 41 42 39 42 44 43 42 38 39 44 45 40 39 38 39 41 44 33 43 36 39 45 45 38 46 39 33 44 39 46 38 38 33 33 36 40 40 41 43 44 33 44 43 45 32 33 44 33 46 33 43 38 46 32 46 40 44 32 33 45 33 43 33 46 44 40 32 33 42 44 38 . . 41 36 36 39 43 44 . . 40 . . 
= Time Stamp 0:18 - Process Name: 32 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:18 - Process Name: 33 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:18 - Process Name: 38 - Exit - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:18 - Process Name: 41 - Exit - Size in Pages: 5 - Service Duration: 2 = 

= Time Stamp 0:18 - Process Name: 47 - Enter - Size in Pages: 17 - Service Duration: 1 = 
= Time Stamp 0:18 - Process Name: 48 - Enter - Size in Pages: 11 - Service Duration: 5 = 
= Time Stamp 0:18 - Process Name: 49 - Enter - Size in Pages: 11 - Service Duration: 1 = 

= Time Stamp 0:18
  Process 36's virtual page 0 will be evicted if needed.
  Process 36 is under service, its reference page (virtual_page:physical_page) is: (0:35), (3:50), (4:90), (1:91), (2:1), 
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:18), (12:24), (13:30), (16:36), (15:41), (6:44), (7:6), (2:92), (3:14), (5:28), (14:12), 
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:27), (2:52), (9:71), (13:81), (12:97), (11:0), (10:51), (16:56), (15:63), 
  Process 42 is under service, its reference page (virtual_page:physical_page) is: (0:17), (1:84), (4:2), (3:19), (2:22), 
  Process 43 is under service, its reference page (virtual_page:physical_page) is: (0:21), (1:54), (2:93), (6:34), (4:58), (5:66), (3:77), (7:31), (10:47), (9:49), (8:65), 
  Process 44 is under service, its reference page (virtual_page:physical_page) is: (0:25), (4:32), (30:55), (5:57), (6:72), (16:85), (29:94), (28:8), (8:10), (9:20), (25:43), (24:62), (1:80), (19:60), (20:67), 
  Process 45 is under service, its reference page (virtual_page:physical_page) is: (0:26), (1:37), (3:59), (2:75), (4:38), 
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:11), (1:40), (25:45), (30:64), (29:68), (7:70), (6:79), (8:15), (12:48), 
  Process 47 is under service, its reference page (virtual_page:physical_page) is: (0:3), (10:16), (9:33), (16:42), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:4), (2:23), (10:39), (1:46), 
  Process 49 is under service, its reference page (virtual_page:physical_page) is: (0:7), (10:13), (1:29), (4:53), (5:61), 

= Memory Map: =
40 36 42 47 48 39 39 49 44 40 44 46 39 49 39 46 47 42 39 42 44 43 42 48 39 44 45 40 39 49 39 43 44 47 43 36 39 45 45 48 46 39 47 44 39 46 48 43 46 43 36 40 40 49 43 44 40 44 43 45 44 49 44 40 46 43 43 44 46 . 46 40 44 . . 45 . 43 . 46 44 40 . . 42 44 . . . . 36 36 39 43 44 . . 40 . . 
= Time Stamp 0:19 - Process Name: 36 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:19 - Process Name: 42 - Exit - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:19 - Process Name: 44 - Exit - Size in Pages: 31 - Service Duration: 3 = 

= Time Stamp 0:19 - Process Name: 45 - Exit - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:19 - Process Name: 47 - Exit - Size in Pages: 17 - Service Duration: 1 = 

= Time Stamp 0:19 - Process Name: 49 - Exit - Size in Pages: 11 - Service Duration: 1 = 


= Time Stamp 0:19
  Process 39's virtual page 0 will be evicted if needed.
  Process 39 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:18), (12:24), (13:30), (16:36), (15:41), (6:44), (7:6), (2:92), (3:14), (5:28), (14:12), (9:8), (10:16), (11:29), 
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:27), (2:52), (9:71), (13:81), (12:97), (11:0), (10:51), (16:56), (15:63), (8:1), (6:17), (7:22), 
  Process 43 is under service, its reference page (virtual_page:physical_page) is: (0:21), (1:54), (2:93), (6:34), (4:58), (5:66), (3:77), (7:31), (10:47), (9:49), (8:65), 
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:11), (1:40), (25:45), (30:64), (29:68), (7:70), (6:79), (8:15), (12:48), (28:3), (3:10), (2:19), (13:20), (26:25), (27:26), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:4), (2:23), (10:39), (1:46), (7:2), (3:7), (4:13), 

= Memory Map: =
40 40 48 46 48 39 39 48 39 40 46 46 39 48 39 46 39 40 39 46 46 43 40 48 39 46 46 40 39 39 39 43 . . 43 . 39 . . 48 46 39 . . 39 46 48 43 46 43 . 40 40 . 43 . 40 . 43 . . . . 40 46 43 43 . 46 . 46 40 . . . . . 43 . 46 . 40 . . . . . . . . . . 39 43 . . . 40 . . 
= Time Stamp 0:20 - Process Name: 39 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:20 - Process Name: 43 - Exit - Size in Pages: 11 - Service Duration: 4 = 

= Time Stamp 0:20 - Process Name: 50 - Enter - Size in Pages: 17 - Service Duration: 2 = 
= Time Stamp 0:20 - Process Name: 51 - Enter - Size in Pages: 31 - Service Duration: 3 = 
= Time Stamp 0:20 - Process Name: 52 - Enter - Size in Pages: 5 - Service Duration: 2 = 

= Time Stamp 0:20
  Process 40's virtual page 0 will be evicted if needed.
  Process 40 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:27), (2:52), (9:71), (13:81), (12:97), (11:0), (10:51), (16:56), (15:63), (8:1), (6:17), (7:22), 
  Process 46 is under service, its reference page (virtual_page:physical_page) is: (0:11), (1:40), (25:45), (30:64), (29:68), (7:70), (6:79), (8:15), (12:48), (28:3), (3:10), (2:19), (13:20), (26:25), (27:26), (24:5), (15:24), (4:33), 
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:4), (2:23), (10:39), (1:46), (7:2), (3:7), (4:13), 
  Process 50 is under service, its reference page (virtual_page:physical_page) is: (0:6), (1:18), (2:29), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:8), (10:14), (9:21), (11:31), (1:34), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:12), (2:16), (1:28), (3:30), (4:32), 

= Memory Map: =
40 40 48 46 48 46 50 48 51 40 46 46 52 48 51 46 52 40 50 46 46 51 40 48 46 46 46 40 52 50 52 51 52 46 51 . . . . 48 46 . . . . 46 48 . 46 . . 40 40 . . . 40 . . . . . . 40 46 . . . 46 . 46 40 . . . . . . . 46 . 40 . . . . . . . . . . . . . . . 40 . . 
= Time Stamp 0:21 - Process Name: 40 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:21 - Process Name: 46 - Exit - Size in Pages: 31 - Service Duration: 4 = 

= Time Stamp 0:21 - Process Name: 53 - Enter - Size in Pages: 5 - Service Duration: 2 = 
= Time Stamp 0:21 - Process Name: 54 - Enter - Size in Pages: 5 - Service Duration: 1 = 
= Time Stamp 0:21 - Process Name: 55 - Enter - Size in Pages: 11 - Service Duration: 5 = 
= Time Stamp 0:21 - Process Name: 56 - Enter - Size in Pages: 17 - Service Duration: 3 = 

= Time Stamp 0:21
  Process 48's virtual page 0 will be evicted if needed.
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:4), (2:23), (10:39), (1:46), (7:2), (3:7), (4:13), (5:0), (6:37), 
  Process 50 is under service, its reference page (virtual_page:physical_page) is: (0:6), (1:18), (2:29), (4:1), (3:15), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:8), (10:14), (9:21), (11:31), (1:34), (2:3), 
  Process 52 is under service, its reference page (virtual_page:physical_page) is: (0:12), (2:16), (1:28), (3:30), (4:32), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:38), 
  Process 54 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:17), (3:22), (4:26), (2:35), 
  Process 55 is under service, its reference page (virtual_page:physical_page) is: (0:10), (10:19), (9:24), (8:27), (7:36), 
  Process 56 is under service, its reference page (virtual_page:physical_page) is: (0:11), (3:20), (14:25), (9:33), (10:40), (1:41), 

= Memory Map: =
48 50 48 51 48 53 50 48 51 54 55 56 52 48 51 50 52 54 50 55 56 51 54 48 55 56 54 55 52 50 52 51 52 56 51 54 55 48 53 48 56 56 . . . . 48 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:22 - Process Name: 50 - Exit - Size in Pages: 17 - Service Duration: 2 = 

= Time Stamp 0:22 - Process Name: 52 - Exit - Size in Pages: 5 - Service Duration: 2 = 

= Time Stamp 0:22 - Process Name: 54 - Exit - Size in Pages: 5 - Service Duration: 1 = 

= Time Stamp 0:22 - Process Name: 57 - Enter - Size in Pages: 17 - Service Duration: 2 = 
= Time Stamp 0:22 - Process Name: 58 - Enter - Size in Pages: 17 - Service Duration: 1 = 
= Time Stamp 0:22 - Process Name: 59 - Enter - Size in Pages: 11 - Service Duration: 1 = 
= Time Stamp 0:22 - Process Name: 60 - Enter - Size in Pages: 31 - Service Duration: 5 = 
= Time Stamp 0:22 - Process Name: 61 - Enter - Size in Pages: 17 - Service Duration: 4 = 
= Time Stamp 0:22 - Process Name: 62 - Enter - Size in Pages: 11 - Service Duration: 4 = 

= Time Stamp 0:22
  Process 48's virtual page 0 will be evicted if needed.
  Process 48 is under service, its reference page (virtual_page:physical_page) is: (0:4), (2:23), (10:39), (1:46), (7:2), (3:7), (4:13), (5:0), (6:37), (9:56), 
  Process 51 is under service, its reference page (virtual_page:physical_page) is: (0:8), (10:14), (9:21), (11:31), (1:34), (2:3), 
  Process 53 is under service, its reference page (virtual_page:physical_page) is: (0:5), (1:38), (3:1), (4:32), 
  Process 55 is under service, its reference page (virtual_page:physical_page) is: (0:10), (10:19), (9:24), (8:27), (7:36), (5:57), (4:61), 
  Process 56 is under service, its reference page (virtual_page:physical_page) is: (0:11), (3:20), (14:25), (9:33), (10:40), (1:41), (2:6), (4:35), 
  Process 57 is under service, its reference page (virtual_page:physical_page) is: (0:9), (1:42), (12:47), (16:50), (15:53), (14:54), (2:58), (3:62), 
  Process 58 is under service, its reference page (virtual_page:physical_page) is: (0:12), (1:22), (6:43), (7:48), (8:51), (16:55), (15:59), 
  Process 59 is under service, its reference page (virtual_page:physical_page) is: (0:15), (1:26), (2:44), (3:49), (4:52), (10:60), (9:63), (8:64), 
  Process 60 is under service, its reference page (virtual_page:physical_page) is: (0:16), (1:28), 
  Process 61 is under service, its reference page (virtual_page:physical_page) is: (0:17), (16:29), (15:45), 
  Process 62 is under service, its reference page (virtual_page:physical_page) is: (0:18), (1:30), 

= Memory Map: =
48 53 48 51 48 53 56 48 51 57 55 56 58 48 51 59 60 61 62 55 56 51 58 48 55 56 59 55 60 61 62 51 53 56 51 56 55 48 53 48 56 56 57 58 59 61 48 57 58 59 57 58 59 57 57 58 48 55 57 58 59 55 57 59 59 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:23 - Process Name: 48 - Exit - Size in Pages: 11 - Service Duration: 5 = 

= Time Stamp 0:23 - Process Name: 51 - Exit - Size in Pages: 31 - Service Duration: 3 = 

= Time Stamp 0:23 - Process Name: 53 - Exit - Size in Pages: 5 - Service Duration: 2 = 

= Time Stamp 0:23 - Process Name: 58 - Exit - Size in Pages: 17 - Service Duration: 1 = 

= Time Stamp 0:23 - Process Name: 59 - Exit - Size in Pages: 11 - Service Duration: 1 = 

= Time Stamp 0:23 - Process Name: 63 - Enter - Size in Pages: 11 - Service Duration: 3 = 
= Time Stamp 0:23 - Process Name: 64 - Enter - Size in Pages: 17 - Service Duration: 4 = 

= Time Stamp 0:23
  Process 55's virtual page 0 will be evicted if needed.
  Process 55 is under service, its reference page (virtual_page:physical_page) is: (0:10), (10:19), (9:24), (8:27), (7:36), (5:57), (4:61), (1:0), (2:15), (6:34), 
  Process 56 is under service, its reference page (virtual_page:physical_page) is: (0:11), (3:20), (14:25), (9:33), (10:40), (1:41), (2:6), (4:35), (16:1), (5:21), 
